Subject,ROI,Region,Side,Contrast,Mean_Value,Asymmetry_Score
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid < baseline,-0.179621896752527,1.79946700712123
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach > avoid,-0.646800579213025,0.262044857977687
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach > avoid,-0.378203524443741,0.262044857977687
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach > avoid,-0.701405198076073,0.107847361383075
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach > avoid,-0.564843605731004,0.107847361383075
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach < avoid,0.646800579213025,0.262044857977687
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach < avoid,0.378203524443741,0.262044857977687
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach < avoid,0.701405198076073,0.107847361383075
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach < avoid,0.564843605731004,0.107847361383075
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos > avoid-neg,-0.676886792819524,0.0507746583517576
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos > avoid-neg,-0.611470872526701,0.0507746583517576
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos > avoid-neg,-0.597878354003574,-0.0386623553086268
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos > avoid-neg,-0.645968399122413,-0.0386623553086268
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos < avoid-neg,0.676886792819524,0.0507746583517576
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos < avoid-neg,0.611470872526701,0.0507746583517576
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos < avoid-neg,0.597878354003574,-0.0386623553086268
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos < avoid-neg,0.645968399122413,-0.0386623553086268
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg > avoid-pos,1.07860688456471,0.113560851870651
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg > avoid-pos,0.858614386734073,0.113560851870651
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg > avoid-pos,0.62708539048986,0.0759563157146006
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg > avoid-pos,0.538548160484519,0.0759563157146006
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg < avoid-pos,-1.07860688456471,0.113560851870651
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg < avoid-pos,-0.858614386734073,0.113560851870651
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg < avoid-pos,-0.62708539048986,0.0759563157146006
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg < avoid-pos,-0.538548160484519,0.0759563157146006
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos > baseline,-1.05381225950404,0.20633091237833
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos > baseline,-0.693324034013312,0.20633091237833
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos > baseline,-1.17589271905066,0.48559432813727
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos > baseline,-0.407167604725706,0.48559432813727
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos < baseline,1.05381225950404,0.20633091237833
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos < baseline,0.693324034013312,0.20633091237833
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos < baseline,1.17589271905066,0.48559432813727
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos < baseline,0.407167604725706,0.48559432813727
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,neg > baseline,-0.693280317686879,0.754561054631141
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,neg > baseline,-0.0969803755582773,0.754561054631141
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,neg > baseline,-1.02651941680925,0.988585473360801
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,neg > baseline,-0.0058922452093656,0.988585473360801
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,neg < baseline,0.52695382079349,0.276458146983939
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,neg < baseline,0.298696157685782,0.276458146983939
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,neg < baseline,0.605021397354251,0.476222502412412
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,neg < baseline,0.214667228669993,0.476222502412412
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos > neg,-0.280987823963251,-0.265222262862433
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos > neg,-0.48383617589793,-0.265222262862433
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos > neg,-0.102991505229996,-0.52056777466757
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos > neg,-0.326647971584827,-0.52056777466757
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos < neg,0.280987823963251,-0.265222262862433
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos < neg,0.48383617589793,-0.265222262862433
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos < neg,0.102991505229996,-0.52056777466757
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos < neg,0.326647971584827,-0.52056777466757
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos > baseline,-1.67472965793394,0.228115126247898
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos > baseline,-1.05258738611311,0.228115126247898
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos > baseline,-1.55261116344834,0.326324656806477
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos > baseline,-0.788612239857328,0.326324656806477
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos < baseline,1.67472965793394,0.228115126247898
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos < baseline,1.05258738611311,0.228115126247898
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos < baseline,1.55261116344834,0.326324656806477
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos < baseline,0.788612239857328,0.326324656806477
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg > baseline,-0.174942021462149,5.55508142259258
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg > baseline,0.121566018882167,5.55508142259258
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg > baseline,-0.639928614592528,0.87375381137025
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg > baseline,-0.0431158821917716,0.87375381137025
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg < baseline,0.174942021462149,5.55508142259258
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg < baseline,-0.121566018882167,5.55508142259258
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg < baseline,0.639928614592528,0.87375381137025
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg < baseline,0.0431158821917716,0.87375381137025
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-pos > baseline,0.210728510698519,0.426373438890305
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-pos > baseline,0.0847460192569212,0.426373438890305
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-pos > baseline,-0.110810611739976,-2.76592806160464
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-pos > baseline,0.236309055475318,-2.76592806160464
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-pos < baseline,-0.210728510698519,0.426373438890305
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-pos < baseline,-0.0847460192569212,0.426373438890305
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-pos < baseline,0.110810611739976,-2.76592806160464
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-pos < baseline,-0.236309055475318,-2.76592806160464
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-neg > baseline,-0.893838308473864,0.499084981355872
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-neg > baseline,-0.298673549880447,0.499084981355872
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-neg > baseline,-0.870596285807965,1.10112205268417
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-neg > baseline,0.0418997475028404,1.10112205268417
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-neg < baseline,0.893838308473864,0.499084981355872
sub-103,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-neg < baseline,0.298673549880447,0.499084981355872
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-neg < baseline,0.870596285807965,1.10112205268417
sub-103,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-neg < baseline,-0.0418997475028404,1.10112205268417
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach > baseline,0.653011485469699,-0.114929742768219
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach > baseline,0.822603540872077,-0.114929742768219
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach > baseline,0.0860713574368929,-0.661292283345353
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach > baseline,0.422162457174735,-0.661292283345353
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach < baseline,-0.653011485469699,-0.114929742768219
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach < baseline,-0.822603540872077,-0.114929742768219
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach < baseline,-0.0860713574368929,-0.661292283345353
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach < baseline,-0.422162457174735,-0.661292283345353
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid > baseline,0.274887985057237,-0.629283532245603
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid > baseline,1.20812131702401,-0.629283532245603
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid > baseline,0.107371469852549,-0.700178743933017
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid > baseline,0.608865072286153,-0.700178743933017
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid < baseline,-0.274887985057237,-0.629283532245603
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid < baseline,-1.20812131702401,-0.629283532245603
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid < baseline,-0.107371469852549,-0.700178743933017
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid < baseline,-0.608865072286153,-0.700178743933017
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach > avoid,0.311854341269526,47.1013257668146
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach > avoid,-0.298887782186256,47.1013257668146
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach > avoid,-0.0159934157572147,-0.800627214079449
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach > avoid,-0.144443884482829,-0.800627214079449
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach < avoid,-0.311854341269526,47.1013257668146
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach < avoid,0.298887782186256,47.1013257668146
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach < avoid,0.0159934157572147,-0.800627214079449
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach < avoid,0.144443884482829,-0.800627214079449
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos > avoid-neg,-0.391872451879456,-0.271603207974074
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos > avoid-neg,-0.684113758300087,-0.271603207974074
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos > avoid-neg,-0.401146909467144,-0.0290846857454492
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos > avoid-neg,-0.425180378974354,-0.0290846857454492
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos < avoid-neg,0.391872451879456,-0.271603207974074
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos < avoid-neg,0.684113758300087,-0.271603207974074
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos < avoid-neg,0.401146909467144,-0.0290846857454492
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos < avoid-neg,0.425180378974354,-0.0290846857454492
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg > avoid-pos,0.735745853073808,-0.136505825824906
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg > avoid-pos,0.968367214687591,-0.136505825824906
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg > avoid-pos,0.830343706869036,-0.00841695755312351
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg > avoid-pos,0.844440292704094,-0.00841695755312351
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg < avoid-pos,-0.735745853073808,-0.136505825824906
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg < avoid-pos,-0.968367214687591,-0.136505825824906
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg < avoid-pos,-0.830343706869036,-0.00841695755312351
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg < avoid-pos,-0.844440292704094,-0.00841695755312351
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos > baseline,-0.103872731419141,-1.40435772723077
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos > baseline,0.61763925261566,-1.40435772723077
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos > baseline,-0.205512023618469,-7.05477321049922
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos > baseline,0.27339632463972,-7.05477321049922
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos < baseline,0.103872731419141,-1.40435772723077
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos < baseline,-0.61763925261566,-1.40435772723077
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos < baseline,0.205512023618469,-7.05477321049922
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos < baseline,-0.27339632463972,-7.05477321049922
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,neg > baseline,0.976640600157833,-0.188698534926213
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,neg > baseline,1.43094928400196,-0.188698534926213
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,neg > baseline,0.406112123764499,-0.3074169960826
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,neg > baseline,0.766634309420955,-0.3074169960826
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,neg < baseline,-0.577333805348943,-0.173975630281176
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,neg < baseline,-0.820527629527283,-0.173975630281176
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,neg < baseline,-0.686764015742332,-0.231887270127003
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,neg < baseline,-1.1014214654588,-0.231887270127003
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos > neg,-0.842195102228261,0.153115729864903
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos > neg,-0.618534433265859,0.153115729864903
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos > neg,-0.479969569037032,0.119694387672569
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos > neg,-0.377352883091555,0.119694387672569
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,pos < neg,0.842195102228261,0.153115729864903
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,pos < neg,0.618534433265859,0.153115729864903
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,pos < neg,0.479969569037032,0.119694387672569
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,pos < neg,0.377352883091555,0.119694387672569
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos > baseline,-0.0393204419810239,-0.322202415930611
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos > baseline,-0.0767037012298451,-0.322202415930611
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos > baseline,-0.484850984795837,0.290383231699859
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos > baseline,-0.266632718471337,0.290383231699859
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-pos < baseline,0.0393204419810239,-0.322202415930611
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-pos < baseline,0.0767037012298451,-0.322202415930611
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-pos < baseline,0.484850984795837,0.290383231699859
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-pos < baseline,0.266632718471337,0.290383231699859
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg > baseline,1.05098775037769,-0.12631010444449
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg > baseline,1.3548721679391,-0.12631010444449
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg > baseline,0.68463339537506,-0.164421004139668
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg > baseline,0.954070781649269,-0.164421004139668
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,approach-neg < baseline,-1.05098775037769,-0.12631010444449
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,approach-neg < baseline,-1.3548721679391,-0.12631010444449
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,approach-neg < baseline,-0.68463339537506,-0.164421004139668
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,approach-neg < baseline,-0.954070781649269,-0.164421004139668
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-pos > baseline,-0.107522838424247,-1.27212652101736
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-pos > baseline,0.897764363008233,-1.27212652101736
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-pos > baseline,0.126039821632921,-0.648464507055702
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-pos > baseline,0.59104180547261,-0.648464507055702
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-pos < baseline,0.107522838424247,-1.27212652101736
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-pos < baseline,-0.897764363008233,-1.27212652101736
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-pos < baseline,-0.126039821632921,-0.648464507055702
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_R_Z0.nii,Orbital Frontal,Right,avoid-pos < baseline,-0.59104180547261,-0.648464507055702
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_L_Z2.nii,Dorsolateral,Left,avoid-neg > baseline,0.521950156456292,-0.266956747610279
sub-108,../1_resample_mask/1b_binarized_resampled_Dorsolateral_R_Z2.nii,Dorsolateral,Right,avoid-neg > baseline,0.90211357990506,-0.266956747610279
sub-108,../1_resample_mask/1b_binarized_resampled_Orbital_Frontal_L_Z0.nii,Orbital Frontal,Left,avoid-neg > baseline,0.0331977579430755,-0.808700835008007
